get_directions_url,altTagText,url,longitude,latitude,type,id
https://maps.google.com/?cid=11389701358747269361,"Location at 1632 Farmville Blvd Greenville, NC",nc/greenville.html,-77.39319786429405,35.608534903252824,main,2492483
https://maps.google.com/?cid=580602696436758913,"Location at 22913 US Hwy 17 Hampstead, NC",nc/hampstead.html,-77.612004,34.453088,main,1063453
https://maps.google.com/?cid=14850839497281348454,"Location at 4850 Hwy 49 Harrisburg, NC",nc/harrisburg.html,-80.656664,35.321786,main,1389625
https://maps.google.com/?cid=3726872464284797554,"Location at 1001 E. Main St., Hwy 70 Havelock, NC",nc/havelock.html,-76.89749747514725,34.86340445281526,main,2492496
https://maps.google.com/?cid=281465280199370094,"Location at 1518 Dabney Dr. Henderson, NC",nc/henderson.html,-78.43475997447968,36.3332678003805,main,2492502
https://maps.google.com/?cid=14067974872349082881,"Location at 1901 Four Seasons Blvd. Hendersonville, NC",nc/hendersonville.html,-82.445629,35.337371,main,2492500
https://maps.google.com/?cid=13247870534480294432,"Location at 7571 NC Hwy 127 N Hickory, NC",nc/hickory.html,-81.309507,35.841044,main,1389577
https://maps.google.com/?cid=7177784690632214358,"Location at 2707 South Main High Point, NC",nc/high-point.html,-79.984108,35.926111,main,1389677
https://maps.google.com/?cid=12971585509413215887,"Location at 317 S Center Street Hildebran, NC",nc/hildebran.html,-81.422394,35.70782,main,1389659
https://maps.google.com/?cid=9875727484331081988,"Location at 330 S. Churton St. Hillsborough, NC",nc/hillsborough.html,-79.1028700768947,36.0623451041475,main,2492569
https://maps.google.com/?cid=16356569181727375109,"Location at 5750 Corporation Drive Hope Mills, NC",nc/hope-mills.html,-78.9211132,34.9367408,main,1389602
https://maps.google.com/?cid=12190669236875873487,"Location at 2800 Hickory Blvd. Hudson, NC",nc/hudson.html,-81.484604626894,35.8578693390968,main,2492597
https://maps.google.com/?cid=15237506581472142446,"Location at 9145 Sam Furr Rd Huntersville, NC",nc/huntersville.html,-80.87216,35.443058,main,1389558
https://maps.google.com/?cid=2045244865439227845,"Location at 6550 Old Monroe Road Indian Trail, NC",nc/indian-trail.html,-80.64797,35.048361,main,1389587
https://maps.google.com/?cid=16268034234840168625,"Location at 2149 Lejeune Blvd Jacksonville, NC",nc/jacksonville.html,-77.365087,34.741191,main,2492497
https://maps.google.com/?cid=2018518625257557307,"Location at 931 US Hwy. 70 East James City, NC",nc/james-city.html,-77.032426,35.083209,main,2492563
https://maps.google.com/?cid=7733551027810881737,"Location at 158 Northview Drive Jefferson, NC",nc/jefferson.html,-81.45967483520508,36.420201126806354,main,2492552
https://maps.google.com/?cid=107844074826860980,"Location at 1652 NC Highway 67 Jonesville, NC",nc/jonesville.html,-80.81941813230515,36.23878925140978,main,2492541
https://maps.google.com/?cid=12353106333924889066,"Location at 1301 S Cannon Blvd Kannapolis, NC",nc/kannapolis.html,-80.610987,35.477214,main,1389735
https://maps.google.com/?cid=11120007107852699187,"Location at 915 Hwy 66 South Kernersville, NC",nc/kernersville.html,-80.061581,36.107835,main,1389557
https://maps.google.com/?cid=7134553775934469995,"Location at 710 South Main Street King, NC",nc/king.html,-80.363436,36.262941,main,1389583
https://maps.google.com/?cid=2395043337918668726,"Location at 218 Cleveland Ave Kings Mountain, NC",nc/kings-mountain.html,-81.330761,35.244367,main,1389692
https://maps.google.com/?cid=7164599976372504755,"Location at 400 W. Vernon Ave Kinston, NC",nc/kinston.html,-77.58626192808151,35.26869952574746,main,2492481
https://maps.google.com/?cid=14302918245606290384,"Location at 7525 Knightdale Blvd Knightdale, NC",nc/knightdale.html,-78.47580139340607,35.79949292381599,main,2492510
https://maps.google.com/?cid=18163153517363824022,"Location at 7858 US-70 La Grange, NC",nc/la-grange.html,-77.75684505701065,35.286842988339174,main,2492673
https://maps.google.com/?cid=8915626471822830745,"Location at 1226 South Main Laurinburg, NC",nc/laurinburg.html,-79.46912,34.761062,main,1389738
https://maps.google.com/?cid=17753581136495594927,"Location at 109 Village Road Leland, NC",nc/leland.html,-77.996404,34.233062,main,1063451
https://maps.google.com/?cid=17467915163641646770,"Location at 302 Blowing Rock Lenoir, NC",nc/lenoir.html,-81.524092,35.917731,main,1389666
https://maps.google.com/?cid=16677085959348114422,"Location at 1704 Cotton Grove Road Lexington, NC",nc/lexington.html,-80.25916830919272,35.77766664789194,main,1941775
https://maps.google.com/?cid=9671887463262353374,"Location at 1536 N. Main Street Lillington, NC",nc/lillington.html,-78.80224943161011,35.41871721320975,main,2492581
https://maps.google.com/?cid=16922199034370745734,"Location at 1601 East Main Street Lincolnton, NC",nc/lincolnton.html,-81.2337671,35.478007,main,1389719
https://maps.google.com/?cid=5731305087074839975,"Location at 1718 West Main Street Locust, NC",nc/locust.html,-80.451759,35.254967,main,1389711
https://maps.google.com/?cid=12317897114330867936,"Location at 12 Golden Leaf Drive Louisburg, NC",nc/louisburg.html,-78.30683469772339,36.08466681611504,main,2492672
https://maps.google.com/?cid=3908518011221211301,"Location at 2453 Roberts Ave Lumberton, NC",nc/lumberton.html,-79.005797,34.639822,main,1063455
https://maps.google.com/maps?cid=11326036833852786529,"Location at 5612 E. NC Highway 150 Maiden, NC",nc/maiden.html,-81.0649131,35.5584715,main,2889030
https://maps.google.com/?cid=1997237087122514408,"Location at 1525 N. Main Street Marion, NC",nc/marion.html,-82.0267353951931,35.699423829367724,main,2492738
https://maps.google.com/?cid=2918911991322996096,"Location at 434 Carl Eller Road Mars Hill, NC",nc/mars-hill.html,-82.54295650429918,35.82216081455871,main,2566242
https://maps.google.com/?cid=6942398916413186071,"Location at 6503 West Marshville Blvd Marshville, NC",nc/marshville.html,-80.369261,34.986283,main,1389588
https://maps.google.com/?cid=15019481857063602025,"Location at 11137 E Independence Blvd Matthews, NC",nc/matthews.html,-80.697951,35.119836,main,1389750
https://maps.google.com/?cid=10949924639446144051,"Location at 6820 NC 135 Mayodan, NC",nc/mayodan.html,-79.93958686011888,36.41553308771267,main,2702247
https://maps.google.com/?cid=8040787012186935649,"Location at 1056 Mebane Oak Drive Mebane, NC",nc/mebane.html,-79.273605,36.073322,main,1389756
https://maps.google.com/?cid=8260727410363973284,"Location at 3009 N. NC Hwy. 16 Millers Creek, NC",nc/millers-creek.html,-81.23882174491882,36.18875845933529,main,2492571
https://maps.google.com/maps?cid=6367513312959545711,"Location at 3575 Boylston Highway Mills River, NC",nc/mills-river.html,-82.5695431,35.4016732,main,4042217
https://maps.google.com/?cid=6579385962141506307,"Location at 9075 Lawyers Rd Mint Hill, NC",nc/mint-hill.html,-80.690667,35.188534,main,1389561
https://maps.google.com/?cid=1409098977656790385,"Location at 1468 Yadkinville Rd. Mocksville, NC",nc/mocksville.html,-80.58527894050712,35.919935405561056,main,2492595
https://maps.google.com/?cid=13923869556674673121,"Location at 555 E Roosevelt Blvd Monroe, NC",nc/monroe.html,-80.52009701728821,34.9769311693427,main,1389605
https://maps.google.com/?cid=10715003757080565001,"Location at 625 River Highway Mooresville, NC",nc/mooresville.html,-80.874202,35.595259,main,1389592
https://maps.google.com/?cid=13108280983525507306,"Location at 4229 Arendell St Morehead City, NC",nc/morehead-city.html,-76.7727,34.7278917,main,2492843
https://maps.google.com/?cid=7158445454843544403,"Location at 900 N Green St Morganton, NC",nc/morganton.html,-81.714247,35.753116,main,1389563
https://maps.google.com/?cid=4341348753150384018,"Location at 1000 Claren Circle Morrisville, NC",nc/morrisville.html,-78.82368296384811,35.855728785755765,main,2492654
https://maps.google.com/?cid=16803992321949642805,"Location at 688 S Andy Griffith Pkwy Mount Airy, NC",nc/mount-airy.html,-80.616114,36.486006,main,1389585
https://maps.google.com/?cid=18384497030556651488,"Location at 1563 Andrews Road Murphy, NC",nc/murphy.html,-84.0097021,35.1094689,main,2492823
https://maps.google.com/?cid=10010483783451301337,"Location at 101 West Nashville Dr. Nashville, NC",nc/nashville.html,-77.97467746933756,35.97787916603341,main,2492555
https://maps.google.com/?cid=15422726895830871360,"Location at 1238 S. Glenburnie Rd. New Bern, NC",nc/new-bern.html,-77.08858,35.12231,main,2492572
https://maps.google.com/?cid=2813167115213404765,"Location at 7085 Highway 70 East Newport, NC",nc/newport.html,-76.87749527116387,34.790433506873605,main,2492578
https://maps.google.com/?cid=13325343977572043503,"Location at 1704 2nd Street North Wilkesboro, NC",nc/north-wilkesboro.html,-81.14329218864441,36.178330178910656,main,2492565
https://maps.google.com/?cid=1989135506107367495,"Location at 411 N. Main Street Norwood, NC",nc/norwood.html,-80.12478768825531,35.227126792501714,main,2492585
https://maps.google.com/maps?cid=2349392934593447122,"Location at 8000 Linville Road Oak Ridge, NC",nc/oak-ridge.html,-79.98692080378532,36.169635997729564,main,3644799
https://maps.google.com/?cid=17947149285958633828,"Location at 1019 Lewis Street Oxford, NC",nc/oxford.html,-78.6063580960581,36.27990576981503,main,2492737
https://maps.google.com/?cid=1720795490580615181,"Location at 901 West Third Street Pembroke, NC",nc/pembroke.html,-79.20639730989933,34.68551576120297,main,2208028
https://maps.google.com/?cid=203634583360740069,"Location at 40 Russett Run Pittsboro, NC",nc/pittsboro.html,-79.16616752743721,35.75491794024961,main,2492757
https://maps.google.com/?cid=10780105144951295043,"Location at 601 US Highway 64 East Plymouth, NC",nc/plymouth.html,-76.75552546977997,35.85021337007139,main,2492605
https://maps.google.com/?cid=5133191994926616634,"Location at 502 North Pearl Street Princeton, NC",nc/princeton.html,-78.15056559245016,35.46566071751166,main,2492612
https://maps.google.com/?cid=7745731405086106127,"Location at 116 Fayetteville Road Raeford, NC",nc/raeford.html,-79.235771,34.980106,main,1389746
https://maps.google.com/?cid=1769691371631670948,"Location at 4405 Falls of the Neuse Rd. Raleigh, NC",nc/raleigh.html,-78.61227605358181,35.841228511460066,main,2492482
https://maps.google.com/maps?cid=12994601220007618489,"Location at 6893 Jordan Rd. Ramseur, NC",nc/ramseur.html,-79.6437596,35.7415792,main,6992678
https://maps.google.com/?cid=6515757112837052852,"Location at 983 High Point Street Randleman, NC",nc/randleman.html,-79.82317328453058,35.82193676587765,main,2492614
https://maps.google.com/?cid=14176904929503326157,"Location at 1633 Freeway Drive Reidsville, NC",nc/reidsville.html,-79.693458,36.349576,main,2492591
https://maps.google.com/?cid=4618089901359351954,"Location at 418 W Church Street Richfield, NC",nc/richfield.html,-80.268238,35.472207,main,1389638
https://maps.google.com/maps?cid=4422713703564155112,"Location at 8510 Richlands Highway Richlands, NC",nc/richlands.html,-77.55115866661527,34.90020872457278,main,6992679
https://maps.google.com/?cid=17371864923823396493,"Location at 1626 East 10th Street Roanoke Rapids, NC",nc/roanoke-rapids.html,-77.642016,36.440973,main,1389716
https://maps.google.com/?cid=4827928354665082128,"Location at 800 North Main Street Robersonville, NC",nc/robersonville.html,-77.25280299782753,35.83397505219344,main,2492670
https://maps.google.com/?cid=8083255785033829663,"Location at 1706 E Broad Street Rockingham, NC",nc/rockingham.html,-79.7457631,34.9186309,main,1389713
https://maps.google.com/?cid=17157661468322092970,"Location at 590 N Wesleyan Blvd Rocky Mount, NC",nc/rocky-mount.html,-77.821551,35.961391,main,2492546
https://maps.google.com/?cid=125271694251396744,"Location at 900 South Main Street Rolesville, NC",nc/rolesville.html,-78.47826777050017,35.90966855408834,main,2492750
https://maps.google.com/?cid=12651585116729484142,"Location at 505 Madison Blvd Roxboro, NC",nc/roxboro.html,-78.98188769817352,36.400391587524524,main,2492529
https://maps.google.com/?cid=17032784245383383116,"Location at 901 E Innes Street Salisbury, NC",nc/salisbury.html,-80.462009,35.659456,main,1389562
